<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USD000000TOD,1,20131217,163000,32.9130000,32.9135000,32.9100000,32.9100000,290000
USD000000TOD,1,20131217,163100,32.9095000,32.9095000,32.9095000,32.9095000,100000
USD000000TOD,1,20131217,163200,32.9155000,32.9155000,32.9155000,32.9155000,30000
USD000000TOD,1,20131217,163300,32.9090000,32.9175000,32.9090000,32.9175000,1012000
USD000000TOD,1,20131217,163400,32.9150000,32.9155000,32.9105000,32.9155000,1440000
USD000000TOD,1,20131217,163500,32.9160000,32.9190000,32.9160000,32.9190000,1074000
USD000000TOD,1,20131217,163800,32.9200000,32.9220000,32.9200000,32.9220000,1006000
USD000000TOD,1,20131217,163900,32.9205000,32.9205000,32.9150000,32.9150000,203000
USD000000TOD,1,20131217,164200,32.9225000,32.9230000,32.9225000,32.9225000,2630000
USD000000TOD,1,20131217,164300,32.9205000,32.9230000,32.9190000,32.9230000,2171000
USD000000TOD,1,20131217,164400,32.9195000,32.9195000,32.9195000,32.9195000,246000
USD000000TOD,1,20131217,164500,32.9205000,32.9230000,32.9200000,32.9230000,1271000
USD000000TOD,1,20131217,164600,32.9230000,32.9300000,32.9200000,32.9300000,7874000
USD000000TOD,1,20131217,164700,32.9300000,32.9300000,32.9300000,32.9300000,220000
USD000000TOD,1,20131217,164800,32.9285000,32.9285000,32.9285000,32.9285000,9000
USD000000TOD,1,20131217,164900,32.9290000,32.9325000,32.9290000,32.9315000,3422000
USD000000TOD,1,20131217,165000,32.9330000,32.9330000,32.9315000,32.9330000,304000
USD000000TOD,1,20131217,165100,32.9300000,32.9310000,32.9230000,32.9280000,13215000
USD000000TOD,1,20131217,165200,32.9270000,32.9270000,32.9270000,32.9270000,548000
USD000000TOD,1,20131217,165300,32.9300000,32.9310000,32.9300000,32.9310000,180000
USD000000TOD,1,20131217,165400,32.9345000,32.9350000,32.9300000,32.9350000,192000
USD000000TOD,1,20131217,165500,32.9315000,32.9315000,32.9300000,32.9310000,618000
USD000000TOD,1,20131217,165600,32.9305000,32.9315000,32.9275000,32.9300000,37065000
USD000000TOD,1,20131217,165700,32.9265000,32.9265000,32.9265000,32.9265000,4000
USD000000TOD,1,20131217,165800,32.9265000,32.9290000,32.9265000,32.9290000,251000
USD000000TOD,1,20131217,165900,32.9295000,32.9350000,32.9290000,32.9300000,3221000
USD000000TOD,1,20131217,170000,32.9300000,32.9350000,32.9270000,32.9350000,1116000
USD000000TOD,1,20131217,170100,32.9395000,32.9395000,32.9395000,32.9395000,8000
USD000000TOD,1,20131217,170200,32.9345000,32.9355000,32.9345000,32.9355000,1305000
USD000000TOD,1,20131217,170300,32.9385000,32.9400000,32.9385000,32.9400000,900000
USD000000TOD,1,20131217,170400,32.9375000,32.9375000,32.9325000,32.9325000,3865000
USD000000TOD,1,20131217,170500,32.9325000,32.9325000,32.9325000,32.9325000,10401000
USD000000TOD,1,20131217,170600,32.9340000,32.9340000,32.9325000,32.9325000,1159000
USD000000TOD,1,20131217,170800,32.9305000,32.9310000,32.9305000,32.9310000,418000
USD000000TOD,1,20131217,171000,32.9345000,32.9345000,32.9345000,32.9345000,166000
USD000000TOD,1,20131217,171100,32.9300000,32.9300000,32.9300000,32.9300000,20000
USD000000TOD,1,20131217,171200,32.9395000,32.9400000,32.9395000,32.9400000,1359000
USD000000TOD,1,20131217,171300,32.9400000,32.9400000,32.9400000,32.9400000,22000
USD000000TOD,1,20131217,171400,32.9425000,32.9425000,32.9395000,32.9395000,11000
USD000000TOD,1,20131218,100000,32.8600000,32.9800000,32.8600000,32.9710000,9867000
USD000000TOD,1,20131218,100100,32.9615000,32.9645000,32.9400000,32.9535000,15620000
USD000000TOD,1,20131218,100200,32.9450000,32.9460000,32.9350000,32.9350000,16144000
USD000000TOD,1,20131218,100300,32.9390000,32.9405000,32.9335000,32.9385000,12377000
USD000000TOD,1,20131218,100400,32.9350000,32.9400000,32.9305000,32.9360000,8900000
USD000000TOD,1,20131218,100500,32.9395000,32.9415000,32.9340000,32.9410000,15098000
USD000000TOD,1,20131218,100600,32.9400000,32.9455000,32.9385000,32.9420000,15157000
USD000000TOD,1,20131218,100700,32.9420000,32.9450000,32.9390000,32.9440000,5727000
USD000000TOD,1,20131218,100800,32.9455000,32.9455000,32.9430000,32.9445000,1714000
USD000000TOD,1,20131218,100900,32.9430000,32.9450000,32.9430000,32.9450000,5949000
USD000000TOD,1,20131218,101000,32.9440000,32.9445000,32.9370000,32.9400000,10289000
USD000000TOD,1,20131218,101100,32.9405000,32.9465000,32.9405000,32.9455000,5978000
USD000000TOD,1,20131218,101200,32.9460000,32.9470000,32.9450000,32.9460000,3275000
USD000000TOD,1,20131218,101300,32.9460000,32.9460000,32.9325000,32.9350000,21832000
USD000000TOD,1,20131218,101400,32.9350000,32.9350000,32.9320000,32.9340000,3970000
USD000000TOD,1,20131218,101500,32.9345000,32.9350000,32.9225000,32.9230000,5938000
USD000000TOD,1,20131218,101600,32.9240000,32.9270000,32.9215000,32.9235000,4026000
USD000000TOD,1,20131218,101700,32.9235000,32.9250000,32.9235000,32.9250000,8564000
USD000000TOD,1,20131218,101800,32.9285000,32.9295000,32.9285000,32.9295000,4336000
USD000000TOD,1,20131218,101900,32.9295000,32.9300000,32.9275000,32.9275000,1482000
USD000000TOD,1,20131218,102000,32.9290000,32.9300000,32.9250000,32.9270000,9038000
USD000000TOD,1,20131218,102100,32.9250000,32.9255000,32.9210000,32.9230000,3031000
USD000000TOD,1,20131218,102200,32.9230000,32.9255000,32.9230000,32.9255000,2252000
USD000000TOD,1,20131218,102300,32.9295000,32.9300000,32.9290000,32.9300000,5367000
USD000000TOD,1,20131218,102400,32.9280000,32.9300000,32.9250000,32.9265000,4750000
USD000000TOD,1,20131218,102500,32.9235000,32.9275000,32.9225000,32.9250000,11315000
USD000000TOD,1,20131218,102600,32.9250000,32.9265000,32.9225000,32.9255000,1245000
USD000000TOD,1,20131218,102700,32.9240000,32.9265000,32.9210000,32.9245000,4946000
USD000000TOD,1,20131218,102800,32.9245000,32.9265000,32.9225000,32.9265000,11464000
USD000000TOD,1,20131218,102900,32.9270000,32.9290000,32.9260000,32.9260000,5296000
USD000000TOD,1,20131218,103000,32.9255000,32.9255000,32.9240000,32.9250000,781000
USD000000TOD,1,20131218,103100,32.9245000,32.9275000,32.9215000,32.9275000,3710000
USD000000TOD,1,20131218,103200,32.9285000,32.9285000,32.9225000,32.9225000,11729000
USD000000TOD,1,20131218,103300,32.9225000,32.9250000,32.9220000,32.9245000,9528000
USD000000TOD,1,20131218,103400,32.9245000,32.9250000,32.9245000,32.9250000,2295000
USD000000TOD,1,20131218,103500,32.9250000,32.9275000,32.9240000,32.9245000,7001000
USD000000TOD,1,20131218,103600,32.9245000,32.9280000,32.9230000,32.9280000,8784000
USD000000TOD,1,20131218,103700,32.9280000,32.9280000,32.9245000,32.9255000,2555000
USD000000TOD,1,20131218,103800,32.9245000,32.9245000,32.9210000,32.9245000,5579000
USD000000TOD,1,20131218,103900,32.9225000,32.9255000,32.9225000,32.9250000,4050000
USD000000TOD,1,20131218,104000,32.9225000,32.9250000,32.9225000,32.9245000,3014000
USD000000TOD,1,20131218,104100,32.9240000,32.9240000,32.9240000,32.9240000,596000
USD000000TOD,1,20131218,104200,32.9245000,32.9245000,32.9235000,32.9235000,5196000
USD000000TOD,1,20131218,104300,32.9240000,32.9240000,32.9215000,32.9215000,1554000
USD000000TOD,1,20131218,104400,32.9220000,32.9240000,32.9220000,32.9240000,1423000
USD000000TOD,1,20131218,104500,32.9240000,32.9245000,32.9180000,32.9215000,40863000
USD000000TOD,1,20131218,104600,32.9200000,32.9215000,32.9180000,32.9215000,5435000
USD000000TOD,1,20131218,104700,32.9215000,32.9235000,32.9205000,32.9235000,5742000
USD000000TOD,1,20131218,104800,32.9215000,32.9260000,32.9215000,32.9260000,2016000
USD000000TOD,1,20131218,104900,32.9275000,32.9285000,32.9260000,32.9260000,3174000
USD000000TOD,1,20131218,105000,32.9260000,32.9285000,32.9250000,32.9285000,14745000
USD000000TOD,1,20131218,105100,32.9285000,32.9300000,32.9250000,32.9275000,15418000
USD000000TOD,1,20131218,105200,32.9275000,32.9300000,32.9275000,32.9280000,7469000
USD000000TOD,1,20131218,105300,32.9280000,32.9345000,32.9280000,32.9335000,4322000
USD000000TOD,1,20131218,105400,32.9335000,32.9350000,32.9335000,32.9350000,13421000
USD000000TOD,1,20131218,105500,32.9345000,32.9365000,32.9340000,32.9365000,3591000
USD000000TOD,1,20131218,105600,32.9350000,32.9355000,32.9335000,32.9340000,5946000
USD000000TOD,1,20131218,105700,32.9340000,32.9350000,32.9330000,32.9345000,5887000
USD000000TOD,1,20131218,105800,32.9345000,32.9350000,32.9330000,32.9350000,14129000
USD000000TOD,1,20131218,105900,32.9345000,32.9345000,32.9345000,32.9345000,2524000
USD000000TOD,1,20131218,110000,32.9350000,32.9380000,32.9350000,32.9380000,9285000
USD000000TOD,1,20131218,110100,32.9380000,32.9400000,32.9380000,32.9400000,1716000
USD000000TOD,1,20131218,110200,32.9400000,32.9430000,32.9400000,32.9430000,8535000
USD000000TOD,1,20131218,110300,32.9430000,32.9430000,32.9400000,32.9400000,5817000
USD000000TOD,1,20131218,110400,32.9390000,32.9400000,32.9375000,32.9400000,2787000
USD000000TOD,1,20131218,110500,32.9400000,32.9420000,32.9385000,32.9400000,8808000
USD000000TOD,1,20131218,110600,32.9400000,32.9410000,32.9380000,32.9410000,5956000
USD000000TOD,1,20131218,110700,32.9390000,32.9400000,32.9380000,32.9390000,12332000
USD000000TOD,1,20131218,110800,32.9400000,32.9410000,32.9370000,32.9395000,8900000
USD000000TOD,1,20131218,110900,32.9400000,32.9410000,32.9375000,32.9405000,6087000
USD000000TOD,1,20131218,111000,32.9375000,32.9390000,32.9365000,32.9390000,3550000
USD000000TOD,1,20131218,111100,32.9390000,32.9390000,32.9390000,32.9390000,6000000
USD000000TOD,1,20131218,111200,32.9385000,32.9390000,32.9385000,32.9385000,2220000
USD000000TOD,1,20131218,111300,32.9390000,32.9390000,32.9360000,32.9360000,3740000
USD000000TOD,1,20131218,111400,32.9380000,32.9390000,32.9380000,32.9390000,2343000
USD000000TOD,1,20131218,111500,32.9385000,32.9400000,32.9385000,32.9390000,4905000
USD000000TOD,1,20131218,111600,32.9400000,32.9405000,32.9380000,32.9405000,4027000
USD000000TOD,1,20131218,111700,32.9400000,32.9420000,32.9400000,32.9420000,7802000
USD000000TOD,1,20131218,111800,32.9430000,32.9440000,32.9410000,32.9435000,7629000
USD000000TOD,1,20131218,111900,32.9410000,32.9440000,32.9390000,32.9440000,7684000
USD000000TOD,1,20131218,112000,32.9425000,32.9450000,32.9425000,32.9450000,6435000
USD000000TOD,1,20131218,112100,32.9435000,32.9460000,32.9435000,32.9460000,2154000
USD000000TOD,1,20131218,112200,32.9450000,32.9460000,32.9430000,32.9450000,5271000
USD000000TOD,1,20131218,112300,32.9450000,32.9470000,32.9400000,32.9400000,9640000
USD000000TOD,1,20131218,112400,32.9425000,32.9450000,32.9400000,32.9450000,9308000
USD000000TOD,1,20131218,112500,32.9450000,32.9450000,32.9415000,32.9420000,1999000
USD000000TOD,1,20131218,112600,32.9420000,32.9420000,32.9400000,32.9420000,522000
USD000000TOD,1,20131218,112700,32.9405000,32.9445000,32.9400000,32.9445000,8030000
USD000000TOD,1,20131218,112800,32.9450000,32.9475000,32.9450000,32.9460000,23920000
USD000000TOD,1,20131218,112900,32.9460000,32.9475000,32.9450000,32.9450000,3260000
USD000000TOD,1,20131218,113000,32.9470000,32.9470000,32.9450000,32.9450000,2732000
USD000000TOD,1,20131218,113100,32.9450000,32.9470000,32.9450000,32.9455000,1441000
USD000000TOD,1,20131218,113200,32.9470000,32.9475000,32.9465000,32.9470000,10390000
USD000000TOD,1,20131218,113300,32.9475000,32.9480000,32.9475000,32.9480000,11510000
USD000000TOD,1,20131218,113400,32.9500000,32.9530000,32.9485000,32.9530000,23813000
USD000000TOD,1,20131218,113500,32.9505000,32.9530000,32.9495000,32.9500000,4446000
USD000000TOD,1,20131218,113600,32.9520000,32.9520000,32.9500000,32.9515000,630000
USD000000TOD,1,20131218,113700,32.9510000,32.9520000,32.9500000,32.9500000,800000
USD000000TOD,1,20131218,113800,32.9490000,32.9500000,32.9490000,32.9495000,2998000
USD000000TOD,1,20131218,113900,32.9500000,32.9520000,32.9500000,32.9520000,4509000
USD000000TOD,1,20131218,114000,32.9520000,32.9540000,32.9520000,32.9540000,8781000
USD000000TOD,1,20131218,114100,32.9540000,32.9545000,32.9535000,32.9545000,2679000
USD000000TOD,1,20131218,114200,32.9545000,32.9545000,32.9525000,32.9525000,664000
USD000000TOD,1,20131218,114300,32.9525000,32.9540000,32.9520000,32.9525000,5572000
USD000000TOD,1,20131218,114400,32.9520000,32.9520000,32.9475000,32.9490000,11309000
USD000000TOD,1,20131218,114500,32.9500000,32.9500000,32.9475000,32.9475000,6646000
USD000000TOD,1,20131218,114600,32.9465000,32.9465000,32.9400000,32.9425000,4976000
USD000000TOD,1,20131218,114700,32.9430000,32.9455000,32.9430000,32.9440000,460000
USD000000TOD,1,20131218,114800,32.9440000,32.9470000,32.9440000,32.9470000,4086000
USD000000TOD,1,20131218,114900,32.9470000,32.9500000,32.9445000,32.9500000,6152000
USD000000TOD,1,20131218,115000,32.9500000,32.9500000,32.9490000,32.9500000,3266000
USD000000TOD,1,20131218,115100,32.9505000,32.9510000,32.9500000,32.9500000,622000
USD000000TOD,1,20131218,115200,32.9500000,32.9500000,32.9480000,32.9500000,2874000
USD000000TOD,1,20131218,115300,32.9500000,32.9510000,32.9500000,32.9505000,5229000
USD000000TOD,1,20131218,115400,32.9520000,32.9550000,32.9510000,32.9550000,12709000
USD000000TOD,1,20131218,115500,32.9540000,32.9545000,32.9480000,32.9480000,3787000
USD000000TOD,1,20131218,115600,32.9490000,32.9500000,32.9480000,32.9500000,1606000
USD000000TOD,1,20131218,115700,32.9500000,32.9500000,32.9480000,32.9500000,1707000
USD000000TOD,1,20131218,115900,32.9500000,32.9525000,32.9500000,32.9525000,3038000
USD000000TOD,1,20131218,120000,32.9510000,32.9530000,32.9490000,32.9490000,4897000
USD000000TOD,1,20131218,120100,32.9500000,32.9530000,32.9500000,32.9530000,5086000
USD000000TOD,1,20131218,120200,32.9525000,32.9530000,32.9500000,32.9530000,3990000
USD000000TOD,1,20131218,120300,32.9530000,32.9530000,32.9490000,32.9490000,11402000
USD000000TOD,1,20131218,120400,32.9520000,32.9525000,32.9500000,32.9500000,2814000
USD000000TOD,1,20131218,120500,32.9520000,32.9520000,32.9500000,32.9520000,733000
USD000000TOD,1,20131218,120600,32.9520000,32.9520000,32.9495000,32.9495000,1249000
USD000000TOD,1,20131218,120700,32.9520000,32.9520000,32.9490000,32.9520000,1815000
USD000000TOD,1,20131218,120800,32.9520000,32.9520000,32.9520000,32.9520000,12000
USD000000TOD,1,20131218,120900,32.9520000,32.9525000,32.9500000,32.9500000,414000
USD000000TOD,1,20131218,121000,32.9500000,32.9525000,32.9500000,32.9500000,2944000
USD000000TOD,1,20131218,121100,32.9500000,32.9530000,32.9500000,32.9530000,8003000
USD000000TOD,1,20131218,121200,32.9530000,32.9530000,32.9520000,32.9530000,5938000
USD000000TOD,1,20131218,121300,32.9530000,32.9580000,32.9530000,32.9575000,6933000
USD000000TOD,1,20131218,121400,32.9575000,32.9580000,32.9555000,32.9575000,2862000
USD000000TOD,1,20131218,121500,32.9575000,32.9600000,32.9565000,32.9600000,23556000
USD000000TOD,1,20131218,121600,32.9595000,32.9595000,32.9580000,32.9580000,4953000
USD000000TOD,1,20131218,121700,32.9580000,32.9600000,32.9550000,32.9600000,12497000
USD000000TOD,1,20131218,121800,32.9595000,32.9595000,32.9595000,32.9595000,1052000
USD000000TOD,1,20131218,121900,32.9590000,32.9590000,32.9580000,32.9585000,1132000
USD000000TOD,1,20131218,122000,32.9585000,32.9585000,32.9585000,32.9585000,100000
USD000000TOD,1,20131218,122100,32.9585000,32.9595000,32.9585000,32.9590000,450000
USD000000TOD,1,20131218,122200,32.9585000,32.9625000,32.9585000,32.9625000,1471000
USD000000TOD,1,20131218,122300,32.9625000,32.9625000,32.9605000,32.9605000,4240000
USD000000TOD,1,20131218,122400,32.9625000,32.9625000,32.9600000,32.9625000,2384000
USD000000TOD,1,20131218,122500,32.9625000,32.9645000,32.9605000,32.9645000,8061000
USD000000TOD,1,20131218,122600,32.9645000,32.9650000,32.9630000,32.9650000,13512000
USD000000TOD,1,20131218,122700,32.9650000,32.9650000,32.9635000,32.9640000,7883000
USD000000TOD,1,20131218,122800,32.9650000,32.9650000,32.9635000,32.9640000,6818000
USD000000TOD,1,20131218,122900,32.9650000,32.9670000,32.9640000,32.9670000,16062000
USD000000TOD,1,20131218,123000,32.9685000,32.9700000,32.9650000,32.9650000,12398000
USD000000TOD,1,20131218,123100,32.9650000,32.9670000,32.9640000,32.9670000,4034000
USD000000TOD,1,20131218,123200,32.9670000,32.9670000,32.9650000,32.9650000,300000
USD000000TOD,1,20131218,123300,32.9635000,32.9650000,32.9600000,32.9600000,8130000
USD000000TOD,1,20131218,123400,32.9615000,32.9615000,32.9550000,32.9570000,6796000
USD000000TOD,1,20131218,123500,32.9555000,32.9565000,32.9555000,32.9560000,1155000
USD000000TOD,1,20131218,123600,32.9575000,32.9580000,32.9550000,32.9575000,1807000
USD000000TOD,1,20131218,123700,32.9580000,32.9600000,32.9565000,32.9565000,4484000
USD000000TOD,1,20131218,123800,32.9565000,32.9575000,32.9550000,32.9550000,1175000
USD000000TOD,1,20131218,123900,32.9570000,32.9590000,32.9570000,32.9590000,2438000
USD000000TOD,1,20131218,124000,32.9565000,32.9585000,32.9565000,32.9570000,1638000
USD000000TOD,1,20131218,124100,32.9595000,32.9595000,32.9550000,32.9560000,16267000
USD000000TOD,1,20131218,124200,32.9570000,32.9570000,32.9550000,32.9550000,957000
USD000000TOD,1,20131218,124300,32.9540000,32.9600000,32.9540000,32.9600000,9612000
USD000000TOD,1,20131218,124400,32.9600000,32.9600000,32.9555000,32.9590000,4123000
USD000000TOD,1,20131218,124500,32.9585000,32.9585000,32.9530000,32.9560000,12931000
USD000000TOD,1,20131218,124600,32.9570000,32.9570000,32.9510000,32.9510000,2468000
USD000000TOD,1,20131218,124700,32.9535000,32.9550000,32.9525000,32.9530000,5266000
USD000000TOD,1,20131218,124800,32.9535000,32.9550000,32.9535000,32.9550000,1453000
USD000000TOD,1,20131218,124900,32.9545000,32.9545000,32.9515000,32.9515000,9882000
USD000000TOD,1,20131218,125000,32.9535000,32.9585000,32.9535000,32.9585000,4569000
USD000000TOD,1,20131218,125100,32.9550000,32.9565000,32.9535000,32.9565000,2403000
USD000000TOD,1,20131218,125200,32.9565000,32.9600000,32.9565000,32.9600000,3284000
USD000000TOD,1,20131218,125300,32.9575000,32.9600000,32.9575000,32.9600000,2731000
USD000000TOD,1,20131218,125400,32.9600000,32.9600000,32.9555000,32.9555000,6435000
USD000000TOD,1,20131218,125500,32.9560000,32.9600000,32.9550000,32.9600000,5498000
USD000000TOD,1,20131218,125600,32.9600000,32.9600000,32.9590000,32.9600000,5683000
USD000000TOD,1,20131218,125700,32.9600000,32.9630000,32.9600000,32.9600000,10458000
USD000000TOD,1,20131218,125800,32.9620000,32.9620000,32.9605000,32.9620000,774000
USD000000TOD,1,20131218,125900,32.9615000,32.9620000,32.9595000,32.9620000,295000
USD000000TOD,1,20131218,130000,32.9605000,32.9620000,32.9550000,32.9555000,8207000
USD000000TOD,1,20131218,130100,32.9580000,32.9600000,32.9565000,32.9595000,582000
USD000000TOD,1,20131218,130200,32.9600000,32.9600000,32.9540000,32.9590000,1878000
USD000000TOD,1,20131218,130300,32.9585000,32.9600000,32.9515000,32.9520000,18637000
USD000000TOD,1,20131218,130400,32.9535000,32.9580000,32.9515000,32.9580000,3912000
USD000000TOD,1,20131218,130500,32.9595000,32.9610000,32.9595000,32.9605000,2022000
USD000000TOD,1,20131218,130600,32.9610000,32.9610000,32.9610000,32.9610000,296000
USD000000TOD,1,20131218,130700,32.9610000,32.9610000,32.9590000,32.9590000,972000
